"","ID","Name","Glottocode","Glottolog_Name","ISO639P3code","Macroarea","Latitude","Longitude","Family","BaseAnnotation","BaseAnnotator","BaseComment","Coverage","OneToThirty","BaseInSource"
"181","numerals-kibe1241-1","Kibet, Chad","kibe1241","Kibet","kie","Africa",11.32054,20.87674,"Maban","decimal","Eugene Chan","Kibet has a decimal system. They often use Arabic numerals after ten.",0.0802469135802469,0.413793103448276,NA
"182","numerals-kimr1241-1","Kimré, Chad","kimr1241","Kimre","kqp","Africa",9.42071,16.9423,"Afro-Asiatic","","Eugene Chan","",0.246913580246914,1,NA
"183","numerals-kist1241-1","Soddo (Kistane), Ethiopia","kist1241","Kistane","gru","Africa",8.33561,38.4763,"Afro-Asiatic","","Eugene Chan","",0.246913580246914,1,NA
"184","numerals-koal1240-2","Koalib, Nuba Mountains, Sudan","koal1240","Koalib-Rere","kib","Africa",11.69648,30.47166,"Heibanic","vigesimal","Eugene Chan","Koalib has a counting system based on twenty, which can count up to 400. They also borrow Sudanese Colloquial Arabic numerals for 100 and 1000. In present day, Koalib only use traditional numerals from up to 3 or 4, the remaining numbers have been replaced by their Arabic equivalents. Nonetheless, many speakers still know how to count until 40 0r 60.",0.246913580246914,1,NA
"185","numerals-kobi1241-1","Kobiana, Guinea-Bissau, Senegal","kobi1241","Kobiana","kcj","Africa",13.5269,-14.4527,"Atlantic-Congo","mixed","Enock Appiah Tieku","6-7 are quinary base, 8-9 are quaternary base; Kobiana has a decimal system with special structures for 6, 7, 8 and 9. There are variants for  these few numeralsː 2. ɡena, 3. ɡaheh, 5. jurooɣ, 6. jurooɣ nɡo he, 7. jurooɣ nɡo he nɡo koɲ,  27. ŋuntaaza ŋuna nɡo kuheena and 7. jirooɣ nɡo he nɡo koɲ , (5+1+x) means 'five and one  and thing'; x = 'thing', and 9 aɡ sana aɡ sana nɡo koɲ (4+4+x )  'four and four and thing'; x = thing. Note that the phonemic value for /j/ is /ɟ / as it is commonly used in African linguistics.",0.246913580246914,1,NA
"186","numerals-kofy1242-1","Kofyar, Nigeria","kofy1242","Pan","kwl","Africa",8.79947,9.15279,"Afro-Asiatic","vigesimal","Eugene Chan","Kofyar has a vigesimal system similar to Goemai.",0.240740740740741,1,NA
"187","numerals-komo1258-1","Komo, Ethiopia","komo1258","Komo (Sudan-Ethiopia)","xom","Africa",8.94162,34.0939,"Koman","vigesimal","Eugene Chan","The Komo has a vigesimal system. Data are presented phonemically. Word boundaries are not necessarily representative of phonetic realizations as many segments are elided in natural speech. A conservative parsing is employed to illustrate components with individual meaning and/or grammatical function in the overall construction. Many numerals contain verbs that can take verbal morphology, though verbal inflection has been omitted from these data. The numeral 10 is composed of the verb kʼɔ́ʃ 'to kill' and kʼɔ̀lɔ̀ 'hand(s)'. Numerals 11-20 employ base 10 + the verb áyúk ' to remain'. The numeral 20 roughly corresponds to '(this is) one person' where tɛ̀l may be an old coupla and yiba 'person'. The numeral 40 could be translated as 'two men standing' where synchronically dɔʃ means 'stand' and giba 'people'. The numeral 100 needs to be rechecked for accuracy as it was obtained from only one speaker. NOTES: Tone is represented as follows: High: v́, Low: v̀, Mid: unmarked. /y/ is IPA platal glide /j/.",0.234567901234568,1,NA
"188","numerals-kons1243-1","Konso, Ethiopia","kons1243","Konso","kxc","Africa",5.39111,37.53,"Afro-Asiatic","decimal","Eugene Chan","Konso has a decimal system of counting. Note that the words starting from number 20 till 99– it is not ''kuɗan'', but “kunɗa”, however funny it might feel.",0.246913580246914,1,NA
"189","numerals-koor1239-1","Koorete, Ethiopia","koor1239","Koorete","kqy","Africa",5.80545,37.8679,"Ta-Ne-Omotic","decimal","Eugene Chan","Koorete has a decimal system, the word thousands 'kúmà' and 'ʃíʔɛ̀' are both loan words, the first from Guji-Oromo, the second from Amharic. the 'tsʼ' sound as in number 'hundred' is an dento-alveolar affricated ejective.",0.246913580246914,1,NA
"190","numerals-kora1291-1","Korandje (Kwarandzyəy), Algeria","kora1291","Korandje","kcy","Africa",29.4957,-2.48113,"Songhay","decimal","Eugene Chan","Korandje has a decimal system. The word ""one"" is simply [ fu ] when modifying a noun. - The phoneme transcribed /t/ here is realized as affricate [ts] in most contexts. IPA is used above (even to the extent of giving [j] its IPA value.) - All numbers above 3 are straightforward Arabic loanwords, and are regarded by the speakers as Arabic words. - In addition to the normal counting system above, there are two secondary systems: - a special base-5 counting system used only for concealing numbers from Arabic speakers, in which multiples of 5 are expressed as numbers of limbs (eg 15 = nən kəmbyu ndza nən ti fu ""your hands and your one foot"") and other numbers higher than 3 are reached by adding to or subtracting from multiples of 5 (eg 4 = nən kəmb fu kəw a-ka affu ""your one hand take away one""); - and a counting rhyme for kids running from one to ten only: waħi, tani, təllət, dˁərˁbu, maʁɑ, yərʁi, ħəjdəs, məjdəs, gwərgwər (or gwərgwəj), ʕəʃrˁa",0.246913580246914,1,NA
"191","numerals-kora1292-1","Korana, South Africa","kora1292","Korana","kqz","Africa",-30.4207,19.7711,"Khoe-Kwadi","","Eugene Chan","Korana numerals are similar to that of Nama. 1. The Korana language, or !Ora or Kora, has today (2012) only three known speakers left. Of these, only one speaker- aged 100- is truly fluent, can still remember over 1000 words, and has even preserved the tones of the language. This speaker, who lives in Bloemhof, can only recall the numbers up to ‘4’. 2. Meinhof noted that !nani ‘six’ was probably derived from !nani-b ‘thumb’. 3. The symbol ǀ indicates the dental click; ! the (post)alveolar click; and ǁ the alveolar lateral click. Clicks, which can occur as simple stops or affricates, may be pre- nasalized, and in these various forms they may be aspirated or ejected. 4. Meinhof did not indicate the tones of these number names.",0.135802469135802,0.655172413793103,NA
"192","numerals-kota1272-1","Kotafon-Gbe, Benin","kota1272","Kotafon Gbe","kqk","Africa",6.64027,1.72346,"Atlantic-Congo","","Eugene Chan","Kotafon-Gbe has a rather complicated numeral system similar to that of Fon-Gbe. Note that middle tones unmarked. 'ŋkũ' means 'and'. 31 = ɡ͡bã̀ ŋkũ ɖok͡po 41 = kãɖé ŋkũ ɖok͡po",0.246913580246914,1,NA
"193","numerals-koyr1240-1","Korya Songhai, Mali","koyr1240","Koyra Chiini Songhay","khq","Africa",16.192,-3.73962,"Songhay","","Eugene Chan","Korya Songhai and Gao-Songhai numerals are nearly identical.",0.246913580246914,1,NA
"194","numerals-kpla1238-1","Kplang (Prang), Ghana","kpla1238","Kplang","kph","Africa",8.06653,-0.80295,"Atlantic-Congo","decimal","Enock Appiah Tieku","Kplang has a decimal system similar to that of Krache. Note that: Low tone is unmarked.",0.246913580246914,1,NA
"195","numerals-kron1241-1","Krongo, Sudan","kron1241","Krongo","kgo","Africa",10.514,30.003,"Kadugli-Krongo","quinary","Eugene Chan","Krongo has a quinary numeral system of counting. 10 is expressed literally by ''bend LOC(at)-it beating SGT-hand'', 20 is expressed literally by ''INF-be of-person'', 40 '' INF-be of persons CONN.PLːbeat /hit-SGT-hand'' and 100 ''INF-be of-persons CONN.PLːbeat /hit-SGT-hand''.",0.0802469135802469,0.379310344827586,NA
"196","numerals-kush1236-1","Kushi, Nigeria","kush1236","Kushi","kuh","Africa",9.40731,10.9396,"Afro-Asiatic","","Eugene Chan","",0.246913580246914,1,NA
"197","numerals-kutt1236-1","Kupto (Kutto), Nigeria","kutt1236","Kutto","kpa","Africa",10.7074,11.4953,"Afro-Asiatic","decimal","Eugene Chan","Kupto has a decimal systems, the linker 'tìràn' in compound numerals means ' jumping'.",0.240740740740741,1,NA
"198","numerals-kwaa1269-1","Kwaami, Nigeria","kwaa1269","Kwaami","ksq","Africa",10.4141,11.0192,"Afro-Asiatic","","Eugene Chan","",0.246913580246914,1,NA
"199","numerals-kwad1244-1","Kwadi, Angola","kwad1244","Kwadi","kwz","Africa",-15.8745,12.1147,"Khoe-Kwadi","quinary","Eugene Chan","Kwadi counting system is a mixture of the quinary and the decimal systems; yet the Kwadi cardinal numbers 1 and 2 have Bushman and Hottentot names respectively, while, other hand, the numbers 3, 4, 5, 9 and 10 have Bantu names. J. C. Winter (1981) says it is extinct. There were 3 speakers in 1971 who used it regularly (E. O. J. Westphal), but ''Ethnologue'' reported this language has become extinct.",0.172839506172839,0.689655172413793,NA
"200","numerals-kwam1249-1","Gwama (Kwama), Ethiopia","kwam1249","Gwama","kmq","Africa",9.50836,34.2457,"Koman","quinary","Eugene Chan","Gwama has a quinary counting system based 'digits /fingers' and 'body / one person'; 6-9 are compounds based on a quinary system. The numeral 5 in 6-9 is expressed by an action verb kúbà which means 'takes /lends / brings'. This makes the Gwama numbers system similar to Komo. The word for 20' means 'body /one person'. It also means 'pair' which refers to the pairs of the two limbs. The body part, as a conceptual template, was used up to 100. 30 is expressed by",0.271604938271605,1,NA
"201","numerals-kwan1285-1","Kwang (Kwong), Chad","kwan1285","Kwang","kvi","Africa",10.1181,16.5129,"Afro-Asiatic","","Eugene Chan","Kwang has a numeral system different from other Chadic languages, the big number 'hundred' is borrowed from Bagirmi, a Nilo-Saharan language; the indigenous word for thousand is a borrowed from Hausa and recently. loanword 'sak' is borrowed from French 'sac', refer to 'a sack of grain'.",0.246913580246914,1,NA
"202","numerals-kweg1241-1","Kwegu (Koegu), Ethiopia","kweg1241","Kwegu","xwg","Africa",5.40416,36.1702,"Surmic","decimal","Eugene Chan","Kwegu has a decimal system. Kwegu is an endangered language. Now most of the higher numbers from 6 up have been borrowed from Kara (Hamar-Bannar), an Omotic language.",0.228395061728395,1,NA
"203","numerals-lagw1237-1","Lagwan, Cameroon, Chad","lagw1237","Lagwan","kot","Africa",11.5592,14.9884,"Afro-Asiatic","vigesimal","Eugene Chan","Lagwan (Logone) has an old vigesimal system. Nowadays, the higher numerals from thirty onwards are also borrowed from Chadic Arabic and Hausa.",0.246913580246914,1,NA
"204","barlowpacific-laiy1246-1","Layolo","laiy1246","Laiyolo","lji","Papunesia",-6.45512,120.483,"Austronesian","decimal","Russell Barlow","",0.179012345679012,0.758620689655172,NA
"205","barlowpacific-lama1277-1","Solor (as spoken on the East coast of Flores and on Adonare and Solor)","lama1277","Lamaholot","slp","Papunesia",-8.36439,122.803,"Austronesian","decimal","Russell Barlow","",0.191358024691358,0.758620689655172,NA
"206","numerals-lama1288-1","Lamang, Nigeria","lama1288","Lamang","hia","Africa",11.0243,13.7362,"Afro-Asiatic","","Eugene Chan","Lamang numeral system and Hedi numeral system are similar. The Lamang numbers 200 and 2000 need checking with updated data.",0.246913580246914,1,NA
"207","numerals-laro1243-1","Laro, Sudan","laro1243","Laru (North Sudan)","lro","Africa",11.3915,30.3824,"Heibanic","vigesimal","Eugene Chan","Laro has a counting system based on twenty with a special forms for 7 and 9. The number 20 ''ɡúɽí'' means 'a big figure'.",0.246913580246914,1,NA
"208","numerals-laur1249-1","Laura, Sumba, Indonesia","laur1249","Laura","lur","Papunesia",-9.4296,119.19,"Austronesian","decimal","Eugene Chan","Laura or Loura has a decimal system very similar to that of Wewewa.",0.246913580246914,1,NA
"209","numerals-lele1264-1","Lelemi, Ghana","lele1264","Lelemi","lef","Africa",7.34549,0.50746,"Atlantic-Congo","mixed","Enock Appiah Tieku","quaternary 6-8 are appear derived but their constituents are not discernible ; Lelemi has a decimal system. The decades 60 to 90 are formed by '50 plus 10, 20, 30 and 40', respectively.",0.246913580246914,1,NA
"210","numerals-lele1276-1","Lele, Chad","lele1276","Lele (Chad)","lln","Africa",9.158,15.81149,"Afro-Asiatic","","Eugene Chan","",0.240740740740741,1,NA
"211","numerals-lend1245-1","Lendu, DR of the Congo, Uganda","lend1245","Lendu","led","Africa",2.1898,30.6794,"Central Sudanic","binary","Eugene Chan","Lendu have a two-based system up to 16. Since it is no longer in use, there is no absolutely certainty about the system and its use. The second set was provided Rev. Nlandu M. Mpanzu of the former Bible Society of Zaire, it seems the Lendu has developed a decimal system, too. Both Lendu and Ngiti have 3 level tones: high is á, low is ǎ, mid is unmarked.",0.246913580246914,1,NA
"212","numerals-leva1238-1","Levai (Bangru), India, China","leva1238","Sarli Bangru","","Eurasia",28.391,94.708,"Sino-Tibetan","decimal","Eugene Chan","Levai /ləʔ˧˩wai˥/ ( Bangru) has a decimal system. Data taken from Roger Blench, ""Mijic, the Miji and Bangru Languagesː Distribution, Dialects, Wordlist and Classification"", Cambridge, 26 March, 2018. Bangru has a simple tonal system, with two tones, High (H ˊ) and Low (L ˋ) with no glides. As noted above, they may correlate with final glottal stop in final syllable position. Nonetheless, the variation of tone in multi-syllabic words suggests we must recognise tone as a contrastive feature of the language.",0.172839506172839,0.689655172413793,NA
"213","numerals-libi1250-1","Libido, Ethiopia","libi1250","Libido","liq","Africa",8.09761,38.4997,"Afro-Asiatic","decimal","Eugene Chan","Libido has a decimal system very similar to that of Hadiyya .",0.246913580246914,1,NA
"214","numerals-ligb1244-1","Ligbi, Ghana, Côte d'Ivoire","ligb1244","Ligbi","lig","Africa",7.94291,-2.56353,"Mande","quinary","Eugene Chan","Ligbi has a quinary-vigesimal system with and a special word for 15. This is not usual in Mande language, might be influenced by Yoruboid languages or languages in Nigeria. Numbers with an asterisk were provided by J.A. Ring and Samuel Ntumy based on dialect of Brong-Ahafo, Wenchi District, north from Banda-Ahenkro, Data provided by Andrew & Janet Persson was taken from dialect spoken in the villages of Brawhani and Kwametintini in Brong-Ahafo area. The numbers 100 and 1000 might be borrowed from one of the Manding languages.",0.197530864197531,0.724137931034483,NA
"215","numerals-logo1261-1","Liguri Daju (Logorik), Sudan","logo1261","Logorik","liu","Africa",11.1739,29.8053,"Dajuic","vigesimal","Eugene Chan","Liguri Daju has a system based on twenty, which is very different from other Daju languages. It is unknown if they use Arabic numerals for higher numbers nowadays. Updated data with tones are needed to compare with the old one.",0.185185185185185,0.689655172413793,NA
"216","barlowpacific-lowl1259-1","Tanah Merah area","lowl1259","Lowland Ok","","",-5.715403333,141.057,"Nuclear Trans New Guinea","","","",0.0617283950617284,0.344827586206897,NA
"217","numerals-lugu1238-1","Luguru, Tanzania","lugu1238","Luguru","ruf","Africa",-6.86828,37.5557,"Atlantic-Congo","","Eugene Chan","Most of Luguru traditional numbers have been replaced by Kiswahili numbers now.",0.246913580246914,1,NA
"218","numerals-lumu1239-1","Lumun, Sudan","lumu1239","Lumun","lmd","Africa",10.8308,30.253,"Narrow Talodi","vigesimal","Eugene Chan","Lumun has a counting system based on twenty with a special forms for 7, 8 and 9.",0.246913580246914,1,NA
"219","numerals-lund1266-1","Lunda, Zambia, Angola","lund1266","Lunda","lun","Africa",-11.1793,23.8662,"Atlantic-Congo","quinary","Enock Appiah Tieku","Lunda has a quinary, decimal numeral system.",0.246913580246914,1,NA
"220","numerals-maak1236-1","Maaka, Nigeria","maak1236","Maaka","mew","Africa",11.5007,11.9035,"Afro-Asiatic","decimal","Eugene Chan","Maaka has a decimal system. Please note the following the “standard” orthography for all the Chadic languages, which is based on Hausa orthography. sh =[ ʃ ] , c = IPA [ tʃ ], j = IPA [dʒ], y = IPA [j], tl = IPA [ɬ], dl or jl depending on language = IPA [ɮ].",0.246913580246914,1,NA
