File,Glottocode,Language-level_Glottocode,Use_in_analyses
numerals-shes1236-1.csv,shes1236,shes1236,NO
numerals-shex1234-1.csv,shex1234,huiz1242,NO
numerals-shii1238-1.csv,shii1238,shii1238,NO
numerals-shix1238-1.csv,shix1238,shix1238,NO
numerals-shon1251-1.csv,shon1251,shon1251,NO
numerals-shug1248-1.csv,shug1248,shug1248,NO
numerals-shum1243-1.csv,shum1243,shum1243,NO
numerals-shun1239-1.csv,shun1239,shao1234,NO
numerals-siam1242-1.csv,siam1242,siam1242,NO
numerals-sich1238-1.csv,sich1238,sich1238,NO
numerals-sici1248-1.csv,sici1248,sici1248,NO
numerals-sici1249-1_edited.csv,sici1249,sici1249,NO
numerals-sigh1238-1.csv,sigh1238,sigh1238,NO
numerals-sikk1242-1.csv,sikk1242,sikk1242,NO
numerals-sila1247-1.csv,sila1247,sila1247,NO
numerals-sima1258-1.csv,sima1258,sima1258,NO
numerals-simt1238-1.csv,simt1238,simt1238,NO
numerals-sing1264-1.csv,sing1264,sing1264,NO
numerals-siny1243-1.csv,siny1243,siny1243,NO
numerals-sira1266-1.csv,sira1266,sira1266,NO
numerals-siss1242-1.csv,siss1242,siss1242,NO
numerals-situ1238-1.csv,situ1238,situ1238,NO
numerals-siwu1238-1.csv,siwu1238,siwu1238,NO
numerals-siza1240-1.csv,siza1240,ikiz1238,NO
numerals-slov1268-1.csv,slov1268,slov1268,NO
numerals-slov1269-1.csv,slov1269,slov1269,NO
numerals-soga1242-1.csv,soga1242,soga1242,NO
numerals-somr1240-1.csv,somr1240,somr1240,NO
numerals-somy1238-1.csv,somy1238,somy1238,NO
numerals-sona1244-1.csv,sona1244,sona1244,NO
numerals-song1299-1.csv,song1299,song1299,NO
numerals-song1303-1.csv,song1303,song1303,NO
numerals-soni1259-1.csv,soni1259,soni1259,NO
numerals-sooo1254-1.csv,sooo1254,sooo1254,NO
numerals-sorb1250-1.csv,sorb1250,sorb1250,NO
numerals-soub1242-1.csv,soub1242,guib1246,NO
numerals-sout2642-1.csv,sout2642,sout2642,NO
numerals-sout2645-1.csv,sout2645,sout2645,NO
numerals-sout2647-1.csv,sout2647,sout2647,NO
numerals-sout2649-1.csv,sout2649,sout2649,NO
numerals-sout2668-1.csv,sout2668,sout2668,NO
numerals-sout2671-1.csv,sout2671,sout2671,NO
numerals-sout2672-2.csv,sout2672,sout2672,NO
numerals-sout2711-1.csv,sout2711,[subgroup],NO
numerals-sout2715-1.csv,sout2715,sout2715,NO
numerals-sout2722-1.csv,sout2722,sout2722,NO
numerals-sout2723-1.csv,sout2723,sout2723,NO
numerals-sout2728-1.csv,sout2728,sout2728,NO
numerals-sout2729-1.csv,sout2729,sout2729,NO
numerals-sout2730-1.csv,sout2730,sout2730,NO
numerals-sout2739-1.csv,sout2739,sout2739,NO
numerals-sout2741-1.csv,sout2741,sout2741,NO
numerals-sout2784-1.csv,sout2784,sout2784,NO
numerals-sout2785-1.csv,sout2785,sout2785,NO
numerals-sout2787-2.csv,sout2787,sout2787,NO
numerals-sout2789-1.csv,sout2789,sout2789,NO
numerals-sout2790-1.csv,sout2790,sout2790,NO
numerals-sout2795-1.csv,sout2795,sout2795,NO
numerals-sout2797-1.csv,sout2797,sout2797,NO
numerals-sout2807-1.csv,sout2807,sout2807,NO
numerals-sout2808-1.csv,sout2808,sout2808,NO
numerals-sout2840-1.csv,sout2840,sout2840,NO
numerals-sout2844-1.csv,sout2844,sout2844,NO
numerals-sout3251-1.csv,sout3251,sout3251,NO
numerals-stan1288-1.csv,stan1288,stan1288,NO
numerals-stan1289-1.csv,stan1289,stan1289,NO
numerals-stan1290-1.csv,stan1290,stan1290,NO
numerals-stan1293-1.csv,stan1293,stan1293,NO
numerals-stan1295-1.csv,stan1295,stan1295,NO
numerals-suba1238-1.csv,suba1238,suba1238,NO
numerals-suba1252-1.csv,suba1252,suba1252,NO
numerals-subi1246-1.csv,subi1246,subi1246,NO
numerals-suda1236-1.csv,suda1236,suda1236,NO
numerals-suga1248-1.csv,suga1248,suga1248,NO
numerals-suii1243-1.csv,suii1243,suii1243,NO
numerals-suku1259-1.csv,suku1259,suku1259,NO
numerals-suku1261-1.csv,suku1261,suku1261,NO
numerals-sulu1241-1.csv,sulu1241,sulu1241,NO
numerals-sumu1234-1.csv,sumu1234,[subgroup],NO
numerals-suoy1242-1.csv,suoy1242,suoy1242,NO
numerals-supy1237-1.csv,supy1237,supy1237,NO
numerals-surg1246-1.csv,surg1246,chha1249,NO
numerals-susu1250-1.csv,susu1250,susu1250,NO
numerals-swab1242-1.csv,swab1242,swab1242,NO
numerals-swah1253-1.csv,swah1253,swah1253,NO
numerals-swed1254-1.csv,swed1254,swed1254,NO
numerals-swis1247-1.csv,swis1247,swis1247,NO
numerals-syri1242-1.csv,syri1242,syri1242,NO
numerals-tafi1243-1.csv,tafi1243,tafi1243,NO
numerals-tagi1241-1.csv,tagi1241,tagi1241,NO
numerals-tagw1240-1.csv,tagw1240,tagw1240,NO
numerals-taid1247-1.csv,taid1247,taid1247,NO
numerals-taid1249-1.csv,taid1249,taid1249,NO
numerals-taid1250-1edited.csv,taid1250,taid1250,NO
numerals-taih1246-1.csv,taih1246,taih1246,NO
numerals-tail1246-1.csv,tail1246,tail1246,NO
numerals-tain1252-1.csv,tain1252,tain1252,NO
numerals-tait1250-1.csv,tait1250,tait1250,NO
numerals-taji1245-1.csv,taji1245,taji1245,NO
numerals-taju1238-1.csv,taju1238,taju1238,NO
numerals-tali1257-1.csv,tali1257,tali1257,NO
numerals-tali1258-1.csv,tali1258,tali1258,NO
numerals-talu1238-1.csv,talu1238,talu1238,NO
numerals-taly1247-1.csv,taly1247,taly1247,NO
numerals-tamp1251-1.csv,tamp1251,tamp1251,NO
numerals-tamp1252-1.csv,tamp1252,tamp1252,NO
numerals-tang1330-1.csv,tang1330,tang1330,NO
numerals-tang1339-1.csv,tang1339,rawa1265,NO
numerals-tang1372-1.csv,tang1372,tang1372,NO
numerals-tang1373-1.csv,tang1373,tang1373,NO
numerals-taro1263-1.csv,taro1263,taro1263,NO
numerals-tawr1235-1.csv,tawr1235,tawr1235,NO
numerals-tayy1238-1.csv,tayy1238,tayy1238,NO
numerals-tedi1235-1.csv,tedi1235,tedi1235,NO
numerals-teen1242-1.csv,teen1242,teen1242,NO
numerals-tega1236-1.csv,tega1236,tega1236,NO
numerals-teke1275-1.csv,teke1275,teke1275,NO
numerals-teke1276-1.csv,teke1276,teke1276,NO
numerals-teke1278-1.csv,teke1278,teke1278,NO
numerals-teke1280-1.csv,teke1280,teke1280,NO
numerals-temb1270-1.csv,temb1270,temb1270,NO
numerals-temb1276-2.csv,temb1276,temb1276,NO
numerals-temi1246-1.csv,temi1246,temi1246,NO
numerals-temi1247-1.csv,temi1247,temi1247,NO
numerals-temm1241-1.csv,temm1241,temm1241,NO
numerals-temo1243-1.csv,temo1243,temo1243,NO
numerals-tenn1245-1.csv,tenn1245,tenn1245,NO
numerals-tepo1239-1.csv,tepo1239,tepo1239,NO
numerals-tete1250-1.csv,tete1250,tete1250,NO
numerals-thai1261-1.csv,thai1261,thai1261,NO
numerals-thak1245-2edited.csv,thak1245,thak1245,NO
numerals-than1259-1.csv,than1259,than1259,NO
numerals-thar1283-1.csv,thar1283,thar1283,NO
numerals-thoo1240-1.csv,thoo1240,thoo1240,NO
numerals-tiag1235-1.csv,tiag1235,tiag1235,NO
numerals-tibe1272-1.csv,tibe1272,tibe1272,NO
numerals-tich1238-1.csv,tich1238,tich1238,NO
numerals-tief1242-2.csv,tief1242,tief1242,NO
numerals-tiem1235-1.csv,tiem1235,tiem1235,NO
numerals-tien1242-1.csv,tien1242,tien1242,NO
numerals-tiey1235-1.csv,tiey1235,tiey1235,NO
numerals-tigo1236-1.csv,tigo1236,tigo1236,NO
numerals-tika1246-1.csv,tika1246,tika1246,NO
numerals-tilu1238-1.csv,tilu1238,tilu1238,NO
numerals-timn1235.csv,timn1235,timn1235,NO
numerals-tipp1239-1.csv,tipp1239,tipp1239,NO
numerals-tivv1240-1.csv,tivv1240,tivv1240,NO
numerals-tiwa1253-1edited.csv,tiwa1253,tiwa1253,NO
numerals-todr1244-1.csv,todr1244,todr1244,NO
numerals-togo1254-1.csv,togo1254,tene1248,NO
numerals-tong1308-1.csv,tong1308,tong1308,NO
numerals-tong1312-1edited.csv,tong1312,tase1235,NO
numerals-tong1318-1.csv,tong1318,tong1318,NO
numerals-tong1321-1.csv,tong1321,tong1321,NO
numerals-toor1238-1.csv,toor1238,toor1238,NO
numerals-toro1252-1.csv,toro1252,toro1252,NO
numerals-torw1241-1.csv,torw1241,torw1241,NO
numerals-tosk1239-1.csv,tosk1239,tosk1239,NO
numerals-tote1238-1.csv,tote1238,tote1238,NO
numerals-toto1302-2.csv,toto1302,toto1302,NO
numerals-tour1242-1.csv,tour1242,tour1242,NO
numerals-trie1243-1.csv,trie1243,trie1243,NO
numerals-tsik1238-1.csv,tsik1238,tsik1238,NO
numerals-tsis1238-1.csv,tsis1238,tsis1238,NO
numerals-tsog1243-1.csv,tsog1243,tsog1243,NO
numerals-tson1249-1.csv,tson1249,tson1249,NO
numerals-tsum1240-1edited.csv,tsum1240,tsum1240,NO
numerals-tswa1253-1.csv,tswa1253,tswa1253,NO
numerals-tswa1255-1.csv,tswa1255,tswa1255,NO
numerals-tuki1240-1.csv,tuki1240,tuki1240,NO
numerals-tula1252-1.csv,tula1252,tula1252,NO
numerals-tulu1258-1.csv,tulu1258,tulu1258,NO
numerals-tumb1250-1_edited.csv,tumb1250,tumb1250,NO
numerals-tumu1242-1.csv,tumu1242,tumu1242,NO
numerals-tune1261-1.csv,tune1261,tune1261,NO
numerals-tuni1251-1.csv,tuni1251,tuni1251,NO
numerals-tuot1238-1.csv,tuot1238,tuot1238,NO
numerals-tupu1244-1.csv,tupu1244,tupu1244,NO
numerals-turi1246-1.csv,turi1246,turi1246,NO
numerals-turk1306-1.csv,turk1306,turk1306,NO
numerals-tuts1235-1.csv,tuts1235,tuts1235,NO
numerals-tuuu1240-1.csv,tuuu1240,[subgroup],NO
numerals-tuwu1238-1.csv,tuwu1238,tuwu1238,NO
numerals-twen1241-1.csv,twen1241,west2356,NO
numerals-twen1242-1.csv,twen1242,twen1242,NO
numerals-tyap1238-1.csv,tyap1238,tyap1238,NO
numerals-udaa1238-1.csv,udaa1238,udaa1238,NO
numerals-ugon1239-1.csv,ugon1239,ugon1239,NO
numerals-ukaa1243-1.csv,ukaa1243,ukaa1243,NO
numerals-ukhw1241-1.csv,ukhw1241,ukhw1241,NO
numerals-ukra1253-1.csv,ukra1253,ukra1253,NO
numerals-ukwa1238-1.csv,ukwa1238,ukwa1238,NO
numerals-uluk1257-1.csv,uluk1257,uluk1257,NO
numerals-umbu1257-1.csv,umbu1257,umbu1257,NO
numerals-uppe1395-1.csv,uppe1395,uppe1395,NO
numerals-uppe1406-1.csv,uppe1406,uppe1406,NO
numerals-ural1274-1.csv,ural1274,ural1274,NO
numerals-urho1239-1.csv,urho1239,urho1239,NO
numerals-usag1244-1.csv,usag1244,usag1244,NO
numerals-usho1238-1.csv,usho1238,usho1238,NO
numerals-usui1238-1edited.csv,usui1238,usui1238,NO
numerals-uuuu1243-1.csv,uuuu1243,uuuu1243,NO
numerals-vaag1238-1.csv,vaag1238,vaag1238,NO
numerals-vafs1240-1.csv,vafs1240,vafs1240,NO
numerals-vagl1239-1.csv,vagl1239,vagl1239,NO
numerals-vaii1241-1.csv,vaii1241,vaii1241,NO
numerals-vaip1239-1.csv,vaip1239,vaip1239,NO
numerals-varl1238-1.csv,varl1238,varl1238,NO
numerals-vasa1239-1.csv,vasa1239,vasa1239,NO
numerals-vedd1240-1.csv,vedd1240,vedd1240,NO
numerals-vend1245-1.csv,vend1245,vend1245,NO
numerals-vene1258-1.csv,vene1258,vene1258,NO
numerals-vidu1238-1.csv,vidu1238,vidu1238,NO
numerals-viem1243-1.csv,viem1243,viem1243,NO
numerals-viet1252-1.edited.csv,viet1252,viet1252,NO
numerals-vili1238-1.csv,vili1238,vili1238,NO
numerals-vlax1238-1.csv,vlax1238,vlax1238,NO
numerals-vunj1238-1.csv,vunj1238,vunj1238,NO
numerals-vute1244-1.csv,vute1244,vute1244,NO
numerals-vwan1235-1.csv,vwan1235,vwan1235,NO
numerals-waam1244-1.csv,waam1244,waam1244,NO
numerals-waci1239-1.csv,waci1239,waci1239,NO
numerals-waig1243-1.csv,waig1243,waig1243,NO
numerals-waja1259-1.csv,waja1259,waja1259,NO
numerals-wakh1245-1.csv,wakh1245,wakh1245,NO
numerals-wali1263-1.csv,wali1263,wali1263,NO
numerals-wall1255-1.csv,wall1255,wall1255,NO
numerals-wals1238-1.csv,wals1238,wals1238,NO
numerals-wamb1258-1.csv,wamb1258,wamb1258,NO
numerals-wame1240-1.csv,wame1240,wame1240,NO
numerals-wane1242-1.csv,wane1242,wane1242,NO
numerals-wann1242-1.csv,wann1242,wann1242,NO
numerals-wapa1235-1.csv,wapa1235,wapa1235,NO
numerals-waph1238-1.csv,waph1238,waph1238,NO
numerals-warj1242-1.csv,warj1242,warj1242,NO
numerals-waxi1236-1.csv,waxi1236,waxi1236,NO
numerals-wayu1241-1.csv,wayu1241,wayu1241,NO
numerals-wels1247-1.csv,wels1247,wels1247,NO
numerals-weno1238-1.csv,weno1238,weno1238,NO
numerals-west2354-1.csv,west2354,west2354,NO
numerals-west2368-2.csv,west2368,west2368,NO
numerals-west2369-1.csv,west2369,west2369,NO
numerals-west2396-1.csv,west2396,west2396,NO
numerals-west2397-1.csv,west2397,west2397,NO
numerals-west2398-1.csv,west2398,west2398,NO
numerals-west2409-1.csv,west2409,west2409,NO
numerals-west2415-1.csv,west2415,west2415,NO
numerals-west2418-1.csv,west2418,west2418,NO
numerals-west2420-1.csv,west2420,west2420,NO
numerals-west2422-1.csv,west2422,west2422,NO
numerals-west2454-1.csv,west2454,west2454,NO
numerals-west2456-1.csv,west2456,west2456,NO
numerals-west2488-1.csv,west2488,west2488,NO
numerals-west2616-1.csv,west2616,aleu1260,NO
numerals-whit1267-1.csv,whit1267,whit1267,NO
numerals-winy1241-1.csv,winy1241,winy1241,NO
numerals-wola1242-1edited.csv,wola1242,wola1242,NO
numerals-wong1247-1.csv,wong1247,wong1247,NO
numerals-wuch1236-1.csv,wuch1236,wuch1236,NO
numerals-wumb1242-1.csv,wumb1242,wumb1242,NO
numerals-wusa1235-1.csv,wusa1235,wusa1235,NO
numerals-wutu1241-1.csv,wutu1241,wutu1241,NO
numerals-wuyu1234-1.csv,wuyu1234,huiz1242,NO
numerals-xaas1235-1.csv,xaas1235,xaas1235,NO
numerals-xhos1239-1.csv,xhos1239,xhos1239,NO
numerals-xian1249-1.csv,xian1249,acha1249,NO
numerals-xian1251-1.csv,xian1251,xian1251,NO
numerals-xish1235-1.csv,xish1235,xish1235,NO
numerals-xiun1234-1.csv,xiun1234,huiz1242,NO
numerals-xwel1235-1.csv,xwel1235,xwel1235,NO
numerals-yagn1238-1.csv,yagn1238,yagn1238,NO
numerals-yako1252-1.csv,yako1252,yako1252,NO
numerals-yalu1240-1.csv,yalu1240,yalu1240,NO
numerals-yamb1251-1.csv,yamb1251,yamb1251,NO
numerals-yamb1252-1.csv,yamb1252,yamb1252,NO
numerals-yamp1242-1.csv,yamp1242,yamp1242,NO
numerals-yand1257-1.csv,yand1257,yand1257,NO
numerals-yang1286-1edited.csv,yang1286,yang1286,NO
numerals-yang1293-1.csv,yang1293,yang1293,NO
numerals-yans1239-1.csv,yans1239,yans1239,NO
numerals-yaoo1241-1.csv,yaoo1241,yaoo1241,NO
numerals-yaou1238-1.csv,yaou1238,yaou1238,NO
numerals-yava1252-1.csv,yava1252,hava1248,NO
numerals-yazg1240-1.csv,yazg1240,yazg1240,NO
numerals-yelo1242-1.csv,yelo1242,guan1266,NO
numerals-yems1235-1edited.csv,yems1235,yems1235,NO
numerals-yero1238-1.csv,yero1238,yero1238,NO
numerals-yeru1240-1edited.csv,yeru1240,yeru1240,NO
numerals-yeyi1239-1.csv,yeyi1239,yeyi1239,NO
numerals-yidg1240-2.csv,yidg1240,yidg1240,NO
numerals-yinb1236-1.csv,yinb1236,yinb1236,NO
numerals-yinc1238-1.csv,yinc1238,yinc1238,NO
numerals-yint1235-1.csv,yint1235,yint1235,NO
numerals-yoco1235-1.csv,yoco1235,yoco1235,NO
numerals-yomb1244-1.csv,yomb1244,yomb1244,NO
numerals-yomm1242-1.csv,yomm1242,yomm1242,NO
numerals-yong1276-1.csv,yong1276,yong1276,NO
numerals-yong1277-1.csv,yong1277,yong1277,NO
numerals-yong1284-1.csv,yong1284,hakk1236,NO
numerals-youl1235-1.csv,youl1235,youl1235,NO
numerals-yoyy1238-1.csv,yoyy1238,yoyy1238,NO
numerals-yuec1235-1.csv,yuec1235,yuec1235,NO
numerals-yuet1238-1.csv,yuet1238,hakk1236,NO
numerals-yuku1243-1.csv,yuku1243,yuku1243,NO
numerals-zaiw1241-1.csv,zaiw1241,zaiw1241,NO
numerals-zakh1243-1.csv,zakh1243,zakh1243,NO
numerals-zana1238-1.csv,zana1238,zana1238,NO
numerals-zang1248-1.csv,zang1248,zang1248,NO
numerals-zara1247-1.csv,zara1247,zara1247,NO
numerals-zarg1238-1.csv,zarg1238,balk1252,NO
numerals-zauz1238-1.csv,zauz1238,zauz1238,NO
numerals-zaye1235-1.csv,zaye1235,zaye1235,NO
numerals-zays1235-1.csv,zays1235,zays1235,NO
numerals-zbua1234-1.csv,zbua1234,zbua1234,NO
numerals-zemb1238-1.csv,zemb1238,zemb1238,NO
numerals-zhab1238-1.csv,zhab1238,zhab1238,NO
numerals-zial1235-1.csv,zial1235,zial1235,NO
numerals-zinz1238-1.csv,zinz1238,zinz1238,NO
numerals-zoro1242-1.csv,zoro1242,zoro1242,NO
numerals-zotu1235-1.csv,zotu1235,zotu1235,NO
numerals-zouu1235-1.csv,zouu1235,zouu1235,NO
numerals-zulu1248-1.csv,zulu1248,zulu1248,NO
numerals-zuoj1238-1.csv,zuoj1238,zuoj1238,NO
numerals-zyph1238-1.csv,zyph1238,zyph1238,NO
nyam1275.csv,nyam1275,nyam1275,NO
nyan1305.csv,nyan1305,nyan1305,NO
nyan1315.csv,nyan1315,nyan1315,NO
nyar1245.csv,nyar1245,nyar1245,NO
nyol1238.csv,nyol1238,nyol1238,NO
nyor1244.csv,nyor1244,nyor1244,NO
nyun1248.csv,nyun1248,nyun1248,NO
nzak1246.csv,nzak1246,nzak1246,NO
nzak1247.csv,nzak1247,nzak1247,NO
obol1243.csv,obol1243,obol1243,NO
odua1238.csv,odua1238,odua1238,NO
okie1245.csv,okie1245,okie1245,NO
okoe1238.csv,okoe1238,okoe1238,NO
old-numerals-anci1242_cf_numerals-mode1248-1.csv,anci1242,anci1242,NO
old-numerals-anci1242.csv,anci1242,anci1242,NO
old-numerals-cent2144-cf-numerals-cent2144-1.ods,cent2144,cent2144,NO
old-numerals-cent2144.csv,cent2144,cent2144,NO
old-numerals-chib1270_cf_numerals-ngab1239-1.csv,chib1270,chib1270,NO
old-numerals-chib1270.csv,chib1270,chib1270,NO
old-numerals-clas1250-cf-numerals-guer1241-1.csv,clas1250,clas1250,NO
old-numerals-clas1250.csv,clas1250,clas1250,NO
old-numerals-copt1239_cf_numerals-egyp1253-1.csv,copt1239,copt1239,NO
old-numerals-copt1239.csv,copt1239,copt1239,NO
old-numerals-cusc1236_cf_numerals-cusc1236-1.csv,cusc1236,cusc1236,NO
old-numerals-cusc1236.csv,cusc1236,cusc1236,NO
old-numerals-esto1258.csv,esto1258,esto1258,NO
old-numerals-gheg1238.csv,gheg1238,gheg1238,NO
old-numerals-hili1240_cf_AN0102_numerals-hili1240-1.csv,hili1240,hili1240,NO
old-numerals-hili1240.csv,hili1240,hili1240,NO
old-numerals-iban1267_cf_AN0031_numerals-iban1267-1.csv,iban1267,iban1267,NO
old-numerals-iban1267.csv,iban1267,iban1267,NO
old-numerals-lati1261_cf_numerals-arom1237-1.csv,lati1261,lati1261,NO
old-numerals-lati1261.csv,lati1261,lati1261,NO
old-numerals-mala1479_cf_AN0453_numerals-mala1479-1.csv,mala1479,mala1479,NO
old-numerals-mala1479.csv,mala1479,mala1479,NO
old-numerals-minn1241_cf_numerals-minn1241-1.csv,minn1241,minn1241,NO
old-numerals-minn1241.csv,minn1241,minn1241,NO
old-numerals-moch1259.csv,moch1259,moch1259,NO
old-numerals-mohe1244_cf_numerals-mikm1235-1.csv,mohe1244,mohe1244,NO
old-numerals-mohe1244.csv,mohe1244,mohe1244,NO
old-numerals-nort2890_cf_AN0325_barlowpacific-nort2890-1.csv,nort2890,nort2890,NO
old-numerals-nort2890.csv,nort2890,nort2890,NO
old-numerals-pure1242-cf-numerals-pure1242-1.ods,pure1242,pure1242,NO
old-numerals-pure1242.csv,pure1242,pure1242,NO
old-numerals-sanf1262-cf-numerals-sanf1262-1.csv,sanf1262,sanf1262,NO
old-numerals-sanf1262.csv,sanf1262,sanf1262,NO
old-numerals-stan1290.csv,stan1290,stan1290,NO
old-numerals-wamp1249_cf_numerals-mikm1235-1.csv,wamp1249,wamp1249,NO
old-numerals-wamp1249.csv,wamp1249,wamp1249,NO
olub1238.csv,olub1238,olub1238,NO
omii1238.csv,omii1238,omii1238,NO
otuh1238.csv,otuh1238,otuh1238,NO
pari1256.csv,pari1256,pari1256,NO
poko1263.csv,poko1263,poko1263,NO
reel1238.csv,reel1238,reel1238,NO
samb1315.csv,samb1315,samb1315,NO
sand-Adi.csv,bori1243,bori1243,NO
sand-AgamNyishi.csv,nyis1236,nyis1236,NO
sand-Angami.csv,anga1288,anga1288,NO
sand-Ao_1.csv,aona1235,aona1235,NO
sand-Ao_2.csv,aona1235,aona1235,NO
sand-Apatani.csv,apat1240,apat1240,NO
sand-Assamese.csv,assa1263,assa1263,NO
sand-Badaga.csv,bada1257,bada1257,NO
sand-Bajjika.csv,west2380,mait1250,NO
sand-Bantawa.csv,bant1281,bant1281,NO
sand-Bayung.csv,bahi1252,bahi1252,NO
sand-Bengali.csv,beng1280,beng1280,NO
sand-Bhoti.csv,stod1241,stod1241,NO
sand-Bodo.csv,bodo1269,bodo1269,NO
sand-Camling.csv,caml1239,caml1239,NO
sand-ChakesangChokri.csv,chok1243,chok1243,NO
sand-ChakesangKheza.csv,khez1235,khez1235,NO
sand-Dogri.csv,dogr1250,dogr1250,NO
sand-Dumi.csv,dumi1241,dumi1241,NO
sand-Gaddi.csv,gadd1242,gadd1242,NO
sand-Galo.csv,galo1242,galo1242,NO
sand-Garhwali.csv,garh1243,garh1243,NO
sand-Gondi.csv,nort2702,nort2702,NO
sand-Gujarati.csv,guja1252,guja1252,NO
sand-Halbi.csv,halb1244,halb1244,NO
sand-HawaNocte.csv,noct1238,noct1238,NO
sand-Ho.csv,hooo1248,hooo1248,NO
sand-IduMishmi.csv,idum1241,idum1241,NO
sand-IndianPunjabi.csv,panj1256,panj1256,NO
sand-Jad.csv,jadd1243,jadd1243,NO
sand-Jerung.csv,jeru1240,jeru1240,NO
sand-KamanMishmi.csv,miju1243,miju1243,NO
sand-Kannada.csv,nucl1305,nucl1305,NO
sand-Kashmiri.csv,kash1277,kash1277,NO
sand-Khaling.csv,khal1275,khal1275,NO
sand-Kharia.csv,khar1287,khar1287,NO
sand-Khasi.csv,khas1269,khas1269,NO
sand-Khiamniungan.csv,khia1236,khia1236,NO
sand-Khoibu.csv,khoi1251,khoi1251,NO
sand-Khortha.csv,maga1260,maga1260,NO
sand-Kodagu.csv,koda1255,koda1255,NO
sand-Konkani.csv,goan1235,goan1235,NO
sand-Konyak.csv,kony1248,kony1248,NO
sand-Koro_aka.csv,koro1316,koro1316,NO
sand-Kota.csv,kota1263,kota1263,NO
sand-Koyee.csv,koii1238,koii1238,NO
sand-Kudmali.csv,kudm1238,kudm1238,NO
sand-Kulung.csv,kulu1253,kulu1253,NO
sand-Kulvi.csv,kull1236,kull1236,NO
sand-Kumaoni.csv,kuma1273,kuma1273,NO
sand-Kurukh.csv,kuru1301,kuru1301,NO
sand-Ladakhi.csv,lada1244,lada1244,NO
sand-Lotha_1.csv,loth1237,loth1237,NO
sand-Lotha_2.csv,loth1237,loth1237,NO
sand-Malayalam.csv,mala1464,mala1464,NO
sand-Mao.csv,maon1238,maon1238,NO
sand-Marathi.csv,mara1378,mara1378,NO
sand-Marwari.csv,marw1260,marw1260,NO
sand-Meiteilon.csv,meit1246,mani1292,NO
sand-Mundari.csv,mund1320,mund1320,NO
sand-Nachering.csv,nach1240,nach1240,NO
sand-Nagpuri.csv,sada1242,[subgroup],NO
sand-Nepali.csv,nepa1254,nepa1254,NO
sand-Oriya.csv,adiv1239,adiv1239,NO
sand-PadamAdi.csv,pada1257,misi1242,NO
sand-Pahari.csv,paha1251,paha1251,NO
sand-PakistaniPunjabi.csv,west2386,west2386,NO
sand-Panchparganiya.csv,panc1246,panc1246,NO
sand-Phom.csv,phom1236,phom1236,NO
sand-Pnar.csv,pnar1238,pnar1238,NO
sand-Pochuri.csv,poch1243,poch1243,NO
sand-Puma.csv,puma1239,puma1239,NO
sand-Rajbongshi.csv,rajb1243,rajb1243,NO
sand-Rengma.csv,sout2732,sout2732,NO
sand-Rongmei.csv,rong1266,rong1266,NO
sand-Sampang.csv,samp1249,samp1249,NO
sand-Sangtam.csv,sang1321,sang1321,NO
sand-Sanskrit.csv,sans1269,sans1269,NO
sand-Santali.csv,sant1410,sant1410,NO
sand-Sindhi.csv,sind1272,sind1272,NO
sand-Spiti.csv,spit1240,spit1240,NO
sand-Sumi.csv,sumi1235,sumi1235,NO
sand-Sunwar.csv,sunw1242,sunw1242,NO
sand-Sylheti.csv,sylh1242,sylh1242,NO
sand-TaiKhamti.csv,kham1290,kham1290,NO
sand-Tamil.csv,tami1289,tami1289,NO
sand-Tangkhul.csv,tang1336,tang1336,NO
sand-TaraonMishmi.csv,diga1241,diga1241,NO
sand-Telugu.csv,telu1262,telu1262,NO
sand-Thadou.csv,thad1238,thad1238,NO
sand-Thangal.csv,than1255,than1255,NO
sand-Thulung.csv,thul1246,thul1246,NO
sand-TikhakTangsa.csv,tikh1243,tikh1243,NO
sand-Tinkarlo.csv,byan1241,byan1241,NO
sand-Toda.csv,toda1252,toda1252,NO
sand-Tsangla.csv,tsha1245,tsha1245,NO
sand-UpperWancho.csv,wanc1238,wanc1238,NO
sand-Urdu.csv,urdu1245,urdu1245,NO
sand-Wagdi.csv,wagd1238,wagd1238,NO
sand-Wambule.csv,wamb1257,wamb1257,NO
sand-Yakkha.csv,yakk1236,yakk1236,NO
sand-Yimkhiung.csv,yimc1240,yimc1240,NO
sand-Zeme.csv,zeme1240,zeme1240,NO
sara1321.csv,sara1321,sara1321,NO
sara1322.csv,sara1322,sara1322,NO
sarr1246.csv,sarr1246,sarr1246,NO
saxw1241.csv,saxw1241,saxw1241,NO
sehw1238.csv,sehw1238,sehw1238,NO
Semitic_Northwest Semitic - numerals-assy1241-1.csv,assy1241,assy1241,NO
Semitic_Northwest Semitic - numerals-barz1241-1.csv,barz1241,barz1241,NO
